Children,Age,Income,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Techie_Yes,Contract_Month-to-month,Contract_One year,Contract_Two Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,TechSupport_Yes
-0.01935203631826412,-0.2936730627378957,0.7771473826810802,1.9875971298669906,0.0,-0.6402385836906196,-1.2458632765828366,0.5791590681617652,-1.2429716279159846,0,0,1,0,0,1,0,1
0.4813474803250498,1.5422667214224148,0.29632785160145714,-0.005847437397308556,0.0,0.9917741200835829,0.0846658303686046,1.5716952854019142,0.05606268369512295,0,1,0,0,0,1,0,0
-1.020751069604892,-0.5352440869695154,0.09409922776939321,-1.3348104822401745,1.0,-0.6402385836906196,-0.32761578261593827,1.9214470278418232,-0.03771861635121865,0,1,0,0,1,0,0,0
-0.520051552961578,0.4793542148032877,0.22224027757207557,1.655356368656274,1.0,-0.6402385836906196,1.2108178725943335,-0.4686113758775722,1.162392422294936,1,1,0,0,0,0,1,0
-0.520051552961578,-1.6947850032812906,0.2763742947914983,-0.6703289598187415,0.0,-0.6402385836906196,1.1567295268185467,-0.7605751285503369,1.288080862164965,0,0,0,1,1,0,0,0
-0.01935203631826412,0.43104000995696373,-0.06856712494508274,-0.005847437397308556,2.0,-0.6402385836906196,-1.197375193857762,0.3489579265052009,-1.03834153096779,0,1,0,0,1,0,0,0
2.4841455468983056,0.18946898572534393,0.08621711343043441,-0.005847437397308556,1.0,0.9917741200835829,-1.1614105321878396,-0.4699648625656152,-0.9994037269727173,1,1,0,0,1,0,0,1
2.7344953052199625,-1.5981565935886426,-0.49146797279332255,-0.3380881986080251,3.0,-0.6402385836906196,-1.2541112473421483,0.8733431957187622,-1.0521528187630842,0,0,0,1,0,1,0,0
-1.020751069604892,1.7355235408077105,-0.4632960606557392,1.655356368656274,1.0,0.9917741200835829,0.16968519605058693,-0.7607660884753538,-0.004538764031557134,0,0,0,1,0,1,0,0
0.4813474803250498,0.43104000995696373,0.42749741616949505,0.6586340850241245,2.0,-0.6402385836906196,-1.1910663294938986,0.8121049094235058,-1.2351278373391215,0,1,0,0,0,1,0,1
-1.020751069604892,0.3827258051106398,-0.1094571569900069,-0.3380881986080251,2.0,-0.6402385836906196,0.5518725948621879,-0.4695382301477738,0.6385583013493831,1,1,0,0,1,0,0,0
-0.520051552961578,1.397324106883443,-0.09410110923321403,-0.005847437397308556,1.0,0.9917741200835829,-1.1109414356519411,-0.17714132447436137,-1.1758002723065066,0,1,0,0,0,0,1,1
-1.020751069604892,-1.115014545125403,-0.9268488350115807,-1.3348104822401745,3.0,0.9917741200835829,0.6485462614652131,1.6309021772753176,0.7589099588059327,0,1,0,0,0,0,1,0
-1.020751069604892,-0.14873044819892378,0.740249234931829,0.32639332381340797,1.0,-0.6402385836906196,1.2934977553616749,-0.7608965001314624,1.2869409562379148,0,1,0,0,1,0,0,1
0.9820469969683637,-0.2453588578915717,-0.6185600289069458,-0.6703289598187415,1.0,-0.6402385836906196,-0.8819297708172945,-0.2948378441125705,-0.8878078192024617,1,0,0,1,0,0,1,0
-0.520051552961578,-0.970071930586431,-0.20148905243312135,0.32639332381340797,1.0,0.9917741200835829,0.9896637465040476,-1.3420108397523594,0.880643944162131,0,0,0,1,0,0,1,0
-0.520051552961578,1.4939525165760907,-0.7654379123140886,1.3231156074455575,2.0,-0.6402385836906196,-1.227072520389265,2.154202235207688,-1.1722214630493761,0,1,0,0,0,1,0,0
-1.020751069604892,-1.066700340279079,1.1359106529191925,-0.005847437397308556,2.0,0.9917741200835829,0.8695933598049583,1.863326022595687,0.9120293058778868,0,0,0,1,0,1,0,0
-1.020751069604892,0.7692394438812314,0.7708944732255757,-0.6703289598187415,0.0,0.9917741200835829,0.5323844677054728,0.9314648763109749,0.7369715768534015,0,1,0,0,1,0,0,0
2.4841455468983056,-0.4869298821231915,-0.03970591878073425,-0.3380881986080251,0.0,-0.6402385836906196,1.3002147867304004,-0.17838722154611558,1.5178026393243962,0,1,0,0,1,0,0,1
-1.020751069604892,-0.2936730627378957,-0.27302784157283666,-2.6637735270830407,0.0,0.9917741200835829,0.8385401845509723,0.34605393837720655,0.7840602542216994,0,1,0,0,0,1,0,1
-1.020751069604892,-0.7768151112011352,0.018482539197369363,-1.002569721029458,0.0,0.9917741200835829,-0.7320551066087174,-0.8193965142531648,-0.8765286151981665,1,0,1,0,0,1,0,0
-0.520051552961578,-0.10041624335259981,0.39815726208524455,0.32639332381340797,0.0,-0.6402385836906196,0.8336233372549418,-0.29552017652756857,0.7334464190576423,0,1,0,0,0,1,0,0
-0.520051552961578,0.7209252390349075,2.075248336016226,-0.6703289598187415,0.0,-0.6402385836906196,1.0550372798279881,-0.06257468458276387,0.8893997551704472,0,1,0,0,0,1,0,0
0.9820469969683637,0.14115478087901998,-0.41313907057202504,-0.005847437397308556,1.0,0.9917741200835829,-0.7324757415523186,0.05841179510993007,-0.729448625648446,0,1,0,0,0,0,1,0
-1.020751069604892,-0.3419872675842196,-0.07583853181392965,0.6586340850241245,1.0,-0.6402385836906196,1.3778337318379092,-0.0042946469795620106,1.4885897928552523,0,0,1,0,1,0,0,0
2.7344953052199625,0.044526371186372066,0.938361643497992,0.6586340850241245,2.0,0.9917741200835829,-1.2636787800295064,2.4455134638439935,-1.0703557596362927,1,0,1,0,0,1,0,1
-0.520051552961578,-0.003787833659951896,-1.0697055107810154,-0.6703289598187415,2.0,-0.6402385836906196,1.3996643674287148,0.5210500794182279,1.3274683931794562,0,1,0,0,0,0,1,1
2.4841455468983056,1.7355235408077105,2.1476695622622426,0.6586340850241245,1.0,0.9917741200835829,-0.9917884242690567,1.3972207909853283,-0.8948419942884587,0,0,1,0,0,1,0,0
-0.520051552961578,-0.19704465304524774,0.23516326989576636,0.32639332381340797,0.0,-0.6402385836906196,-0.8137349337988966,-0.23688840005760448,-0.8840023108478222,0,1,0,0,0,1,0,0
0.4813474803250498,-1.6464707984349665,-0.8643779961627123,1.3231156074455575,1.0,-0.6402385836906196,1.1333952080611371,-0.4696430252285757,1.335045479589858,0,1,0,0,1,0,0,0
-1.020751069604892,-0.3903014724305436,0.07112614868563595,1.655356368656274,1.0,-0.6402385836906196,1.1387261733318734,-0.5270847021853636,1.038211742233812,1,1,0,0,0,0,1,0
-1.020751069604892,-1.3082713645106987,-1.0852042654690446,0.6586340850241245,0.0,0.9917741200835829,-0.9249409403145264,1.9797575491696402,-0.6085229949748697,1,1,0,0,1,0,0,1
-0.520051552961578,0.18946898572534393,2.5520305804922594,-0.3380881986080251,1.0,-0.6402385836906196,-0.6975882744438245,1.1059393707275609,-0.4949361826196923,0,1,0,0,1,0,0,0
0.4813474803250498,1.349009902037119,-1.1924119678599117,-1.3348104822401745,1.0,-0.6402385836906196,-1.1585381114346203,-1.109587460187905,-1.3737781469903523,0,0,0,1,0,1,0,0
-0.520051552961578,-0.2936730627378957,-1.093259192037062,-0.005847437397308556,1.0,-0.6402385836906196,0.16383875790357239,-1.0514676426193512,0.19241506312268633,1,1,0,0,1,0,0,0
-1.020751069604892,-0.19704465304524774,2.5520305804922594,-0.005847437397308556,3.0,-0.6402385836906196,-0.9670927352161679,-0.5278182677509756,-1.1096900490401855,0,0,0,1,0,1,0,0
-0.520051552961578,0.9624962632665273,1.7058180159016347,-0.3380881986080251,0.0,0.9917741200835829,-0.9440689105057617,-1.3430982633741453,-0.9463779442668685,0,1,0,0,1,0,0,0
0.4813474803250498,0.3827258051106398,-0.8829377167812826,0.6586340850241245,0.0,-0.6402385836906196,0.8912069143752335,-0.8187107818199896,0.7269837885619979,0,1,0,0,0,1,0,0
2.7344953052199625,-0.2936730627378957,-0.29952754125864794,-0.005847437397308556,2.0,-0.6402385836906196,1.3228558833438502,0.28769006470936315,1.3725295114102165,0,1,0,0,0,1,0,0
-1.020751069604892,-0.4869298821231915,-0.6948718761741418,-1.002569721029458,2.0,0.9917741200835829,1.2693159129683595,1.979758014925555,1.5415436073030806,1,0,1,0,1,0,0,1
-0.520051552961578,0.044526371186372066,-1.2910244122335326,-1.3348104822401745,1.0,-0.6402385836906196,-1.0343919948405225,-1.2851524289275182,-0.9769506464024847,1,0,0,1,1,0,0,0
-1.020751069604892,1.5422667214224148,0.30205685067927274,-1.002569721029458,0.0,-0.6402385836906196,0.9578337691312981,-0.003507519483762699,0.7890166222640973,0,0,0,1,0,1,0,1
-0.520051552961578,0.09284057603269602,1.64772417457383,-0.005847437397308556,1.0,-0.6402385836906196,0.781615792480829,-0.23618753055720282,0.7058355079225469,0,1,0,0,0,1,0,0
0.4813474803250498,1.2523814923444712,-0.04317819345555031,-1.3348104822401745,0.0,0.9917741200835829,0.9453508540709119,-0.5861169355907644,0.9413976874202709,0,0,1,0,1,0,0,0
0.4813474803250498,1.5905809262687387,-0.5798735482714646,-0.6703289598187415,2.0,-0.6402385836906196,-0.5322712443713715,-1.0517866854209033,-0.5274375497753456,1,1,0,0,1,0,0,1
1.9834460302549917,1.1557530826518232,-0.18228500024557268,-1.667051243450891,0.0,0.9917741200835829,1.3228558833438502,-0.17730201026492406,1.2872324541337385,1,0,1,0,0,0,1,1
-0.01935203631826412,0.4793542148032877,2.5520305804922594,1.655356368656274,1.0,-0.6402385836906196,-1.0121992592200075,-1.5753429091063438,-0.9888837083719041,0,0,0,1,1,0,0,0
-0.520051552961578,-0.6318724966621634,-0.6110735841965101,0.6586340850241245,1.0,-0.6402385836906196,1.382938161339834,-0.993841992076267,1.4427801706936318,0,1,0,0,1,0,0,1
-0.520051552961578,-1.018386135432755,-0.721545561022693,1.655356368656274,1.0,0.9917741200835829,1.2921805198311713,0.8739207330529584,1.3752245305612376,0,0,1,0,0,0,1,0
0.4813474803250498,-0.7768151112011352,0.19510914858778128,-0.005847437397308556,0.0,-0.6402385836906196,-0.7643303186673355,0.2290577293323015,-0.800823272302502,1,0,0,1,0,1,0,0
0.9820469969683637,0.4793542148032877,0.6155847605607948,0.32639332381340797,0.0,0.9917741200835829,-1.052244393248857,2.2132683523558807,-0.9487120750771333,0,1,0,0,0,1,0,1
-1.020751069604892,-0.2936730627378957,-0.7028669831244081,-0.6703289598187415,0.0,0.9917741200835829,-1.2275689703120019,1.9219577059144677,-1.156867516944782,1,1,0,0,0,1,0,0
-0.520051552961578,-0.5352440869695154,-1.0764541802058551,0.32639332381340797,1.0,-0.6402385836906196,1.2162339305995986,-0.7607660884753538,1.0782969627308319,0,0,1,0,0,1,0,0
-0.520051552961578,0.28609739541799184,-0.2776101024881441,0.32639332381340797,1.0,0.9917741200835829,0.5311844710536532,0.5796817627370087,0.5294525880218579,1,0,0,1,0,0,1,1
0.4813474803250498,-1.066700340279079,0.4803251762457403,0.32639332381340797,0.0,2.623786823857785,1.3225692153759714,0.5203677470032299,1.31694388068116,0,0,1,0,0,1,0,1
-1.020751069604892,-0.003787833659951896,-0.27800968189560527,1.3231156074455575,1.0,0.9917741200835829,1.00908682499259,0.2870170474126589,1.1144582885897865,0,0,0,1,1,0,0,1
-0.01935203631826412,1.5905809262687387,1.6237924176944811,-0.6703289598187415,0.0,0.9917741200835829,-0.9653720088480262,-0.0032071069187976967,-1.0167650619829462,0,1,0,0,0,0,1,0
-0.01935203631826412,-1.018386135432755,1.2742284663195316,-0.3380881986080251,0.0,-0.6402385836906196,-1.2203746498243107,0.5212132337151381,-1.2633242702298089,0,0,1,0,0,1,0,1
-1.020751069604892,0.09284057603269602,-0.162660255844298,-1.3348104822401745,2.0,-0.6402385836906196,-1.1757428054289112,-0.3529269217907562,-1.3604935266359937,1,1,0,0,0,1,0,1
-1.020751069604892,-0.10041624335259981,2.0036989904733784,-1.667051243450891,1.0,-0.6402385836906196,-1.0537563572621953,-0.23701890486489635,-0.9611582765289463,0,1,0,0,1,0,0,1
-0.01935203631826412,-1.5498423887423185,-1.3124785421998866,-0.005847437397308556,1.0,-0.6402385836906196,-1.2468791591060693,0.2290583813905824,-1.2693449061385187,0,1,0,0,0,1,0,0
-0.520051552961578,-1.1633287499717269,-0.1140585758221105,0.32639332381340797,0.0,-0.6402385836906196,1.0659113749208862,-1.8072569845781017,0.9536465257725976,0,0,0,1,0,0,1,0
0.9820469969683637,-0.4869298821231915,0.6358022274490668,-1.3348104822401745,1.0,2.623786823857785,-1.0964816083639923,-0.0038871105542223226,-1.0869922367621834,0,0,1,0,0,1,0,0
2.7344953052199625,1.6872093359613867,-0.5721099002343264,-1.002569721029458,2.0,0.9917741200835829,1.0244662967363312,-1.1095869944319905,0.9164072374667858,0,0,1,0,0,1,0,0
-1.020751069604892,0.7692394438812314,-1.0337308528169142,-0.005847437397308556,0.0,-0.6402385836906196,-1.0788920324810871,0.22873700980945702,-1.2399694982364031,0,1,0,0,0,1,0,1
-0.01935203631826412,-0.19704465304524774,-0.5456708021220539,0.32639332381340797,0.0,-0.6402385836906196,-0.7391540451375155,1.6299003363028535,-0.6872191506623557,0,1,0,0,0,1,0,1
-0.520051552961578,0.6242968293422596,2.112039355822577,-0.3380881986080251,0.0,-0.6402385836906196,1.2066748018976166,-0.0042946469795620106,1.302968189000689,0,1,0,0,1,0,0,0
0.9820469969683637,0.3344116002643158,-1.3589634679050537,-0.005847437397308556,0.0,-0.6402385836906196,-0.19458507657866314,-0.5857117279449975,-0.2917680887718247,0,1,0,0,0,1,0,0
0.4813474803250498,1.4939525165760907,0.5643420248660047,-0.6703289598187415,2.0,-0.6402385836906196,0.3358641209763323,-1.575012222406925,0.17951697556710397,0,1,0,0,0,0,1,0
-0.01935203631826412,0.044526371186372066,-1.0781932498774667,-1.3348104822401745,0.0,-0.6402385836906196,0.9793244119739207,2.095570551888906,1.0185399499174614,1,0,0,1,0,1,0,0
2.4841455468983056,1.397324106883443,-0.42915626194722983,0.6586340850241245,0.0,-0.6402385836906196,0.7561201182663917,0.17053149315260288,0.68412034270884,0,0,0,1,0,1,0,0
0.4813474803250498,-1.6464707984349665,1.2568264312444961,-1.667051243450891,1.0,-0.6402385836906196,0.47658897258007626,0.0584124005926196,0.5322809413857739,0,1,0,0,0,0,1,0
-0.520051552961578,-0.5352440869695154,-0.8819747382288592,0.32639332381340797,1.0,-0.6402385836906196,-0.058591381014711556,-0.5277647058207883,-0.1632481786401446,1,1,0,0,0,1,0,0
2.7344953052199625,-1.6947850032812906,2.5520305804922594,-0.005847437397308556,0.0,0.9917741200835829,-0.5943779730692748,2.387203617862253,-0.3642560298832233,0,0,0,1,0,1,0,0
-0.520051552961578,-1.115014545125403,2.0273242206839903,-1.002569721029458,2.0,0.9917741200835829,1.1978818859963236,-0.7596459455005619,1.0473149036023102,1,0,0,1,0,1,0,1
-1.020751069604892,1.5905809262687387,-0.897704169874229,-1.002569721029458,0.0,-0.6402385836906196,1.1779399309221223,-1.284033543493696,1.0842442571343152,1,1,0,0,1,0,0,1
0.9820469969683637,-1.3565855693570228,-0.4390741981791926,-0.005847437397308556,1.0,-0.6402385836906196,-0.6469930447962582,0.4621627426778819,-0.6248219488235264,0,0,1,0,0,1,0,0
-1.020751069604892,1.0591246729591752,-1.0710399183325465,0.6586340850241245,0.0,-0.6402385836906196,-1.2177667411222195,1.1649762616921084,-1.2005532921288526,0,1,0,0,0,1,0,0
0.4813474803250498,1.4939525165760907,-0.07114757904414666,-1.002569721029458,1.0,-0.6402385836906196,-0.9916128685029758,-0.17782365688935944,-1.065239429436719,0,0,1,0,0,1,0,1
2.7344953052199625,-0.6318724966621634,-0.15596241354565177,-0.005847437397308556,0.0,-0.6402385836906196,1.0675440208540423,-1.0511206544629188,1.0760352454496918,0,0,0,1,0,0,1,0
-1.020751069604892,-1.5981565935886426,-0.0062499404084766395,-0.005847437397308556,2.0,0.9917741200835829,-1.1401954857650398,0.8153938448149789,-1.1031074849783469,1,0,1,0,0,0,1,0
2.7344953052199625,1.4456383117297669,-0.006828196713403269,-0.6703289598187415,1.0,-0.6402385836906196,0.11349033235780276,0.8733431957187622,0.1877462125361625,0,0,1,0,0,1,0,0
1.4827465136116778,0.6726110341885836,0.7842909397786554,-0.6703289598187415,1.0,0.9917741200835829,-1.1050535478884629,0.2290583813905824,-1.155481296011947,1,1,0,0,0,1,0,0
0.4813474803250498,-0.05210203850627586,-1.2546845809166245,0.32639332381340797,2.0,0.9917741200835829,-0.9895543159233099,-1.866975020280065,-0.9748044213714021,0,1,0,0,1,0,0,0
-1.020751069604892,1.5422667214224148,-0.4166680370414419,0.32639332381340797,0.0,-0.6402385836906196,1.2637720267663357,-0.061293855817409905,1.0522026861657297,0,0,1,0,0,1,0,1
-1.020751069604892,-1.066700340279079,0.4518181960531726,-1.002569721029458,1.0,0.9917741200835829,-0.9428551658935617,0.8117250156117017,-0.9272122041630221,0,1,0,0,0,1,0,0
1.4827465136116778,1.107438877805499,-0.5928676985718266,0.990874846234841,0.0,-0.6402385836906196,-0.7833307392743345,-0.5864499510697564,-0.8943226191800872,0,0,0,1,0,1,0,0
-1.020751069604892,-1.3565855693570228,-0.14903819504649699,-0.005847437397308556,0.0,-0.6402385836906196,1.2483585179287828,1.1641448873844142,1.4588967144061686,0,1,0,0,1,0,0,1
0.4813474803250498,1.0591246729591752,-1.0015377330416229,-0.3380881986080251,0.0,-0.6402385836906196,-0.8774101352714738,-0.0032073165089594327,-0.9204930586126114,0,0,0,1,0,0,1,0
-1.020751069604892,-0.4386156772768675,-0.887670504185702,-0.005847437397308556,1.0,0.9917741200835829,-1.2006303796192748,-1.4012191056057117,-1.4412262354339485,0,1,0,0,0,1,0,0
-1.020751069604892,0.044526371186372066,1.8869870064621868,1.655356368656274,4.0,-0.6402385836906196,0.7627395766328576,1.9808432262067466,0.8725152771407751,0,0,1,0,0,0,1,1
0.4813474803250498,0.6726110341885836,-0.46439509951520413,-1.002569721029458,0.0,-0.6402385836906196,-1.1829671407713997,-1.2843875179888486,-1.302837773519559,0,0,1,0,0,0,1,1
2.4841455468983056,0.044526371186372066,0.11441522108690226,-0.3380881986080251,1.0,2.623786823857785,-0.9315545299296394,0.9857184540318163,-0.9398386813784642,0,0,1,0,0,1,0,1
0.4813474803250498,-0.6318724966621634,-0.6339555654310125,0.32639332381340797,1.0,-0.6402385836906196,-0.23212664242740547,-0.23659346012463697,-0.06540570591305547,0,1,0,0,1,0,0,0
0.9820469969683637,0.4793542148032877,-0.4054297684621247,-0.3380881986080251,2.0,-0.6402385836906196,1.2618542256250258,0.28736869312823776,1.2182710134958197,0,1,0,0,0,1,0,1
-1.020751069604892,-1.4532139790496708,0.10573551184459637,-1.667051243450891,1.0,-0.6402385836906196,1.375968499097041,1.863326022595687,1.4476289748743523,0,0,1,0,0,1,0,0
0.4813474803250498,-1.211642954818051,-1.351386707301151,0.32639332381340797,1.0,-0.6402385836906196,-1.2448092121554222,0.054742243984985645,-1.2306320827599133,0,0,1,0,0,1,0,0
-1.020751069604892,-0.2936730627378957,1.4068989950218587,-0.3380881986080251,0.0,0.9917741200835829,0.8237083318276642,1.5716952854019142,0.8035635317892181,0,0,1,0,0,1,0,0
-0.520051552961578,0.2377831905716679,-0.31757038910161783,-1.3348104822401745,1.0,2.623786823857785,1.2544326264144032,-1.3420108397523594,1.0679924004295844,0,1,0,0,0,0,1,0
-0.520051552961578,-1.115014545125403,-0.09810941460042652,0.6586340850241245,0.0,-0.6402385836906196,1.241248925411432,-1.4012200604053366,1.0149544668107044,0,1,0,0,0,1,0,0
2.7344953052199625,1.1557530826518232,1.5824914678831759,-0.6703289598187415,0.0,-0.6402385836906196,-1.1552230517777635,-0.2948192138759836,-1.2209762624738787,0,1,0,0,0,1,0,0
-1.020751069604892,-0.7285009063548112,0.6188216665435449,-0.005847437397308556,2.0,-0.6402385836906196,-0.5351496479380271,-0.5275644307774783,-0.6560967656950992,0,0,1,0,0,0,1,1
-0.520051552961578,1.7355235408077105,-0.2894962214374839,-0.005847437397308556,2.0,-0.6402385836906196,-1.0315051142600151,0.5786485531036909,-0.9097195356852947,0,0,1,0,1,0,0,1
-0.01935203631826412,-1.5015281838959946,2.52648999845217,-0.3380881986080251,1.0,-0.6402385836906196,1.3530819572182176,-0.5864499510697564,1.2250002222647283,0,0,1,0,0,1,0,0
-1.020751069604892,1.300695697190795,0.7633231863121859,-0.005847437397308556,1.0,0.9917741200835829,0.5575458220206954,-0.6442362874034037,0.31854829908083265,0,0,0,1,0,1,0,0
-0.01935203631826412,0.2377831905716679,0.303784581991964,-0.005847437397308556,0.0,-0.6402385836906196,-0.4133770283584336,-0.9928359593005701,-0.34788734053884984,0,1,0,0,1,0,0,0
-0.520051552961578,0.3344116002643158,0.5572047234147304,0.32639332381340797,1.0,0.9917741200835829,-1.1479793152918023,0.7530943336681376,-1.1944283085155045,0,1,0,0,0,1,0,0
-1.020751069604892,-0.5352440869695154,-0.7143789362293835,1.655356368656274,0.0,-0.6402385836906196,-1.0510244760475136,-0.5281706586760181,-0.9781311557458355,0,1,0,0,1,0,0,0
-0.520051552961578,-0.3419872675842196,0.8184608437849872,-0.6703289598187415,0.0,-0.6402385836906196,0.16358650521943638,-0.3526055502096308,0.03200960950235066,1,1,0,0,0,1,0,0
-1.020751069604892,-0.8734435208937832,-0.19139009343633048,-0.6703289598187415,0.0,0.9917741200835829,-0.9393397965781408,0.22973838502600702,-0.9430225290332757,0,1,0,0,0,0,1,0
-0.520051552961578,-0.4386156772768675,-0.6720184363258866,1.655356368656274,2.0,-0.6402385836906196,-1.0671873002730845,-0.2951398635354411,-1.2197791099217081,0,0,1,0,0,1,0,1
-0.520051552961578,-0.970071930586431,-0.30157157368742155,1.655356368656274,0.0,-0.6402385836906196,1.0974017377353837,2.445513929599908,1.1894257440441744,0,0,0,1,0,1,0,1
-0.520051552961578,-0.2936730627378957,-1.1824385127670296,0.990874846234841,0.0,0.9917741200835829,-0.9122140515257888,1.164975772648398,-0.8630365474292174,0,1,0,0,0,1,0,0
-0.01935203631826412,-0.5352440869695154,-0.11768997849970217,0.32639332381340797,2.0,-0.6402385836906196,0.8694519167706751,1.6884463205333342,1.172782108258576,0,1,0,0,1,0,0,0
-0.01935203631826412,-0.2453588578915717,0.13545335057425517,0.6586340850241245,1.0,-0.6402385836906196,-0.9981093961188358,-0.2939743326467642,-1.1137006283064603,0,1,0,0,0,1,0,0
0.9820469969683637,-0.3419872675842196,0.5797465538816287,-0.6703289598187415,1.0,0.9917741200835829,0.6359933812675477,1.3972207909853283,0.7197995021983785,0,0,0,1,0,1,0,0
-1.020751069604892,1.397324106883443,-0.7154466968573446,1.3231156074455575,1.0,0.9917741200835829,1.305055617850252,-0.7608965001314624,1.2880443325445294,1,0,1,0,1,0,0,1
-1.020751069604892,-0.003787833659951896,-0.8441839879480681,-0.3380881986080251,1.0,-0.6402385836906196,1.2368471728017483,0.3489579265052009,1.360481796478722,0,1,0,0,1,0,0,0
2.4841455468983056,1.300695697190795,-1.3191435423554536,-1.667051243450891,1.0,-0.6402385836906196,0.5906185315074943,0.8728331929921934,0.8208726456056111,0,0,0,1,1,0,0,0
-1.020751069604892,-0.8734435208937832,-0.6054665702215593,0.32639332381340797,0.0,-0.6402385836906196,-1.0095025002773257,-0.9931899337957225,-1.0711853669760436,0,0,1,0,0,0,1,0
0.4813474803250498,-1.1633287499717269,1.9384193664354683,1.3231156074455575,0.0,-0.6402385836906196,-0.6212576507338159,-0.5860315392438087,-0.7570263309082603,0,1,0,0,0,1,0,1
-0.01935203631826412,1.4456383117297669,-0.8494031518523718,-0.3380881986080251,1.0,-0.6402385836906196,-0.6520252328357077,2.445834299805817,-0.5475172255255493,0,1,0,0,0,1,0,0
0.4813474803250498,-1.5981565935886426,1.1788341609897581,0.990874846234841,0.0,-0.6402385836906196,-1.2013475533257791,0.3489568552665972,-0.9651756671160089,0,0,0,1,1,0,0,0
-0.520051552961578,-1.1633287499717269,-0.04137265754199316,0.6586340850241245,2.0,-0.6402385836906196,-1.1523738444737996,-0.5270497704917633,-1.0936905044520069,0,0,1,0,1,0,0,1
0.4813474803250498,-0.003787833659951896,-0.04680138559737226,-0.3380881986080251,0.0,-0.6402385836906196,1.2015503283293358,-0.5273990874277688,1.0863225597879933,0,0,0,1,0,1,0,1
2.7344953052199625,-0.003787833659951896,-0.10981411980704425,-0.3380881986080251,0.0,-0.6402385836906196,1.1574129160242947,0.5789155942573697,1.4075576227646254,0,0,1,0,1,0,0,0
-0.01935203631826412,-1.5015281838959946,2.5520305804922594,-1.002569721029458,1.0,-0.6402385836906196,-1.0199349451685236,0.7530943336681376,-0.9748382487041968,0,0,0,1,0,1,0,0
-1.020751069604892,-0.7285009063548112,-0.15451110360387538,0.6586340850241245,2.0,-0.6402385836906196,1.0118824049643043,0.28728252828402345,1.1341039911312487,0,1,0,0,1,0,0,0
-0.520051552961578,0.3344116002643158,2.5520305804922594,-0.005847437397308556,0.0,-0.6402385836906196,1.1134547657466605,-0.2357683502339959,0.9616075644686883,0,1,0,0,0,1,0,1
0.4813474803250498,1.204067287498147,0.46327150247407817,-0.005847437397308556,3.0,-0.6402385836906196,1.1553793887640258,-0.23686054785390712,1.1997134034332597,0,1,0,0,1,0,0,1
0.4813474803250498,-1.3082713645106987,0.5750419168855628,-1.667051243450891,2.0,-0.6402385836906196,-1.1531168753284546,-0.0028274226971553734,-1.140246110758507,1,0,1,0,0,0,1,1
0.9820469969683637,1.6872093359613867,0.34356971050901647,-1.667051243450891,3.0,-0.6402385836906196,-1.202280241627938,0.22889536682044626,-1.3064801279515048,1,1,0,0,0,1,0,1
2.4841455468983056,-1.5498423887423185,0.9448381923087487,-1.002569721029458,1.0,-0.6402385836906196,-0.9938395751801213,-0.23686054785390712,-0.7893312072015559,0,0,0,1,1,0,0,1
1.4827465136116778,1.6872093359613867,0.9500338975394245,-0.005847437397308556,1.0,-0.6402385836906196,-1.1067877477645518,-0.5270840734148785,-1.160726168154106,1,0,1,0,0,0,1,0
-0.520051552961578,1.2523814923444712,-0.2297168744095179,2.319837891077707,0.0,-0.6402385836906196,1.3963423470727168,-0.5857117279449975,1.1771854555377408,1,0,0,1,0,1,0,0
-0.520051552961578,1.5905809262687387,-0.689983088590097,2.319837891077707,3.0,0.9917741200835829,1.1073106921237614,0.2290583813905824,0.9531858454500984,0,0,0,1,0,1,0,0
-0.520051552961578,0.5276684196496116,-0.08280888570455285,1.3231156074455575,2.0,-0.6402385836906196,-1.239391111924528,1.106344578373327,-1.225816349912126,0,0,1,0,0,1,0,0
-0.520051552961578,0.5276684196496116,2.5520305804922594,-0.3380881986080251,2.0,-0.6402385836906196,-0.7685838079655163,-0.4695393013863775,-0.6610679933449479,1,1,0,0,1,0,0,0
-1.020751069604892,-1.018386135432755,-1.004691360732994,0.32639332381340797,0.0,-0.6402385836906196,-0.49003953112984067,-0.5857117279449975,-0.6367037940904512,0,1,0,0,0,1,0,0
-0.520051552961578,1.107438877805499,-0.367174927421396,-1.9992920046616076,0.0,-0.6402385836906196,-1.126264254543983,0.5202839109385883,-0.986557384221228,0,0,1,0,1,0,0,0
-0.520051552961578,1.6872093359613867,0.4759728103319858,-0.6703289598187415,3.0,-0.6402385836906196,0.5092781974765995,2.154202235207688,0.5433431217179084,0,1,0,0,0,1,0,0
0.4813474803250498,-0.4386156772768675,0.30969773165775855,-0.3380881986080251,1.0,-0.6402385836906196,1.0680980691033066,-0.2944582530421109,0.9584270231692043,0,0,0,1,0,0,1,1
-0.01935203631826412,1.6872093359613867,1.3102895303981623,-0.3380881986080251,3.0,-0.6402385836906196,0.6821083487230346,0.0584124005926196,0.5969022998515976,0,1,0,0,0,0,1,0
-0.01935203631826412,-1.3565855693570228,-0.38509266233835066,-0.6703289598187415,0.0,0.9917741200835829,0.6889422407805128,-1.4012200604053366,0.4889404545859911,0,1,0,0,0,1,0,0
